seller_id_values,seller_city,seller_state,total_products,total_orders,Revenue_2016,Revenue_2017,Revenue_2018,total_revenue
S01406,limeira,SP,15,15,0,0,2835.11,2835.11
S01409,ibitinga,SP,11,11,0,0,2327.3,2327.3
S01412,sa~o paulo,SP,92,92,0,9127.64,9127.64,18255.28
S01413,araguari,MG,342,342,0,39847.63,39847.63,79695.2600000001
S01415,limeira,SP,98,98,0,24505.32,24505.32,49010.64
S01422,lages,SC,2,2,0,1499.72,0,1499.72
S01436,vitoria de santo antao,PE,3,3,0,0,2341.76,2341.76
S01441,sa~o paulo,SP,3,3,0,2084.73,2084.73,4169.46
S01444,ribeirao pires,SP,56,56,0,6301.79,6301.79,12603.58
S01447,rio de janeiro,RJ,11,11,0,1477.82,1477.82,2955.64
S01449,salvador,BA,62,62,0,14440.03,14440.03,28880.06
S01450,goiania,GO,43,43,0,2074.51,2074.51,4149.02
S01458,sa~o paulo,SP,17,17,0,0,767.7,767.7
S01468,curitiba,PR,334,334,49606.8,49606.8,49606.8,148820.4
S01471,sa~o paulo,SP,3,3,0,0,242.43,242.43
S01474,Brasilia,DF,18,18,0,0,4092.21,4092.21
S01479,campinas,SP,2,2,0,122.79,0,122.79
S01480,sa~o paulo,SP,21,21,0,8769.53,8769.53,17539.06
S01488,santa cruz do sul,RS,3,3,0,453.44,0,453.44
S01493,sa~o paulo,SP,1,1,0,82.22,0,82.22
S01495,cariacica,ES,5,5,0,0,470.3,470.3
S01502,sa~o paulo,SP,1,1,0,58.62,0,58.62
S01505,rio de janeiro,RJ,18,18,0,1505.47,1505.47,3010.94
S01508,mesquita,RJ,5,5,0,882.07,0,882.07
S01521,tambau,SP,1,1,0,42.49,0,42.49
S01526,sa~o paulo,SP,19,19,0,8114.6,8114.6,16229.2
S01531,sao roque,SP,13,13,0,499.47,499.47,998.94
S01532,campinas,SP,1,1,0,0,38.82,38.82
S01536,itaquaquecetuba,SP,1012,1012,0,182062.35,182062.35,364124.699999999
S01545,sa~o paulo,SP,179,179,0,6167.94,6167.94,12335.88
S01548,sa~o paulo,SP,1,1,0,0,39.99,39.99
S01550,tanabi,SP,7,7,0,0,1397.14,1397.14
S01553,sa~o paulo,SP,334,334,0,62673.94,62673.94,125347.88
S01559,sa~o paulo,SP,93,93,0,6115,6115,12230
S01560,sao caetano do sul,SP,4,4,0,579.89,0,579.89
S01563,Belo Horizonte,MG,98,98,0,12328.96,12328.96,24657.92
S01575,rio de janeiro,RJ,4,4,0,356.96,0,356.96
S01578,taboao da serra,SP,1,1,0,38.39,0,38.39
S01580,blumenau,SP,5,5,0,0,290.95,290.95
S01583,sa~o paulo,SP,4,4,0,203.9,203.9,407.8
S01584,londrina,PR,1,1,0,0,6922.21,6922.21
S01587,sao jose do rio preto,SP,7,7,0,0,1054.78,1054.78
S01589,jundiai,SP,179,179,0,12998.66,12998.66,25997.32
S01593,sorocaba,SP,13,13,0,0,1779.86,1779.86
S01600,sa~o paulo,SP,1,1,0,577,0,577
S01601,maringa,PR,15,15,0,3078.77,3078.77,6157.54
S01612,sa~o paulo,SP,5,5,0,674.33,0,674.33
S01615,sa~o paulo,SP,49,49,0,6003.67,6003.67,12007.34
S01617,itajai,SC,7,7,0,1000.85,1000.85,2001.7
S01628,rio de janeiro,RJ,22,22,0,0,1834.92,1834.92
S01638,itatiba,SP,315,315,0,39530.55,39530.55,79061.1
S01640,barra mansa,RJ,9,9,0,0,501.76,501.76
S01646,goiania,GO,1,1,0,0,64.11,64.11
S01653,viamao,RS,4,4,0,0,331.17,331.17
S01654,blumenau,SC,181,181,0,18810.62,18810.62,37621.24
S01655,palhoca,SC,7,7,0,0,550.36,550.36
S01657,porto alegre,RS,306,306,0,35120.94,35120.94,70241.88
S01659,sa~o paulo,SP,3,3,0,155,155,310
S01665,sa~o paulo,SP,8,8,0,0,7709.86,7709.86
S01667,Belo Horizonte,MG,1,1,0,0,197.72,197.72
S01670,maringa,PR,261,261,0,32192.99,32192.99,64385.98
S01671,braco do norte,SC,20,20,0,2741.12,2741.12,5482.24
S01676,sao carlos,SP,14,14,0,0,1607.68,1607.68
S01683,Brasilia,DF,10,10,0,0,801.81,801.81
S01684,sa~o paulo,SP,6,6,0,0,699.74,699.74
S01689,londrina,PR,8,8,0,0,500.08,500.08
S01692,sao  jose dos pinhais,PR,2,2,0,0,1882.8,1882.8
S01695,sa~o paulo,SP,135,135,7481.41000000001,7481.41000000001,7481.41000000001,22444.23
S01697,sa~o paulo,SP,3,3,0,0,621.56,621.56
S01700,sao caetano do sul,SP,2,2,0,0,196.91,196.91
S01702,goiania,GO,22,22,0,3057.7,3057.7,6115.4
S01705,goioere,SP,1,1,0,0,54.98,54.98
S01706,sao goncalo,RJ,29,29,0,2857.36,2857.36,5714.72
S01713,mesquita,RJ,49,49,0,0,5536.16,5536.16
S01717,sa~o paulo,SP,11,11,0,0,2515.55,2515.55
S01721,Belo Horizonte,MG,5,5,0,2425.25,0,2425.25
S01731,sao jose,SC,2,2,0,162.13,162.13,324.26
S01740,rio de janeiro,RJ,2,2,0,0,229.64,229.64
S01742,mirassol,SP,2,2,0,0,813.28,813.28
S01745,porto alegre,RS,2,2,0,0,182.39,182.39
S01746,juiz de fora,MG,1,1,0,1083.96,0,1083.96
S01748,sao jose dos campos,SP,92,92,0,11968.8,11968.8,23937.6
S01754,sa~o paulo,SP,2,2,0,94.76,0,94.76
S01759,ribeirao preto,SP,8,8,0,4993.4,4993.4,9986.8
S01764,sorocaba,SP,3,3,0,0,188.5,188.5
S01769,marilia,SP,13,13,0,1483.25,1483.25,2966.5
S01770,sa~o paulo,SP,2,2,0,964.89,0,964.89
S01772,salto,SP,88,88,0,31467.94,31467.94,62935.88
S01775,sa~o paulo,SP,47,47,0,8054.92,8054.92,16109.84
S01776,conchal,SP,5,5,0,0,278.67,278.67
S01784,sorocaba,SP,25,25,0,575.74,0,575.74
S01789,tubarao,SC,11,11,0,2545.26,2545.26,5090.52
S01793,sa~o paulo,SP,15,15,0,1468.98,1468.98,2937.96
S01797,sa~o paulo,SP,3,3,0,299.57,0,299.57
S01804,bauru,SP,3,3,174.9,0,0,174.9
S01805,mairipora,SP,21,21,0,2420.11,2420.11,4840.22
S01806,sa~o paulo,SP,1,1,0,129.56,0,129.56
S01810,uberlandia,MG,1,1,0,0,196.11,196.11
S01817,sao roque,SP,1,1,0,0,454.17,454.17
S01818,votuporanga,SP,30,30,0,5822.4,0,5822.4
S01822,sa~o paulo,SP,9,9,0,319.04,319.04,638.08
S01828,sa~o paulo,SP,1,1,0,0,210.02,210.02
S01829,sa~o paulo,SP,9,9,0,746.22,746.22,1492.44
S01832,limeira,SP,30,30,0,0,2277.14,2277.14
S01839,sa~o paulo,SP,1,1,0,0,204.06,204.06
S01844,erechim,RS,2,2,0,521.67,0,521.67
S01845,bom jardim,RJ,2,2,0,0,154.44,154.44
S01846,cravinhos,SP,1,1,0,0,58.99,58.99
S01851,tabatinga,SP,24,24,0,3750.16,3750.16,7500.32
S01853,rio de janeiro,RJ,5,5,0,0,428.5,428.5
S01860,campo largo,PR,5,5,0,471.01,0,471.01
S01861,sao joao del rei,MG,12,12,0,0,1606.63,1606.63
S01874,sa~o paulo,SP,2,2,0,0,181.32,181.32
S01875,franca,SP,66,66,13467,13467,13467,40401
S01876,catanduva,SP,7,7,0,0,1682.22,1682.22
S01881,jaragua,GO,5,5,0,0,436.65,436.65
S01883,fazenda rio grande,PR,43,43,0,5666.6,5666.6,11333.2
S01890,santos,SP,2,2,0,0,88.68,88.68
S01897,contagem,MG,1,1,0,132.06,0,132.06
S01898,coxim,MS,17,17,0,3108.83,3108.83,6217.66
S01915,sorocaba,SP,99,99,0,11406.49,11406.49,22812.98
S01917,aparecida de goiania,GO,74,74,0,11310.21,11310.21,22620.42
S01918,curitiba,PR,13,13,0,0,1012.46,1012.46
S01926,santa rita do sapucai,MG,22,22,0,2419.33,2419.33,4838.66
S01929,ribeirao preto,SP,2,2,0,95.81,0,95.81
S01936,sa~o paulo,SP,6,6,0,1343.65,1343.65,2687.3
S01939,sa~o paulo,SP,398,398,0,30884.77,30884.77,61769.54
S01940,rio de janeiro,RJ,2,2,0,51.02,0,51.02
S01941,sa~o paulo,SP,1,1,0,96.71,0,96.71
S01952,ferraz de vasconcelos,SP,4,4,0,0,1085.18,1085.18
S01953,São José dos Pinhais,PR,2,2,0,108.72,0,108.72
S01954,jundiai,SP,1,1,0,0,1693.31,1693.31
S01955,ilicinea,MG,726,726,0,126475.37,126475.37,252950.74
S01962,sa~o paulo,SP,2,2,0,190.13,0,190.13
S01965,pinhais,PR,1,1,0,0,102.48,102.48
S01967,sao jose dos campos,SP,2,2,0,1238.9,1238.9,2477.8
S01968,maringa,PR,1,1,0,0,55.95,55.95
S01970,santana de parnaiba,SP,3,3,0,0,350.01,350.01
S01971,porto alegre,RS,11,11,0,1130.41,0,1130.41
S01982,sa~o paulo,SP,4,4,0,287.05,0,287.05
S01983,cariacica,ES,1,1,0,137.09,0,137.09
S01984,novo hamburgo,RS,3,3,0,649.55,0,649.55
S01995,são paulo,SP,1,1,0,0,42.13,42.13
S01997,sa~o paulo,SP,171,171,0,27535.41,27535.41,55070.82
S01998,sa~o paulo,SP,67,67,0,8378.77,8378.77,16757.54
S02001,porto alegre,RS,19,19,0,4292.71,4292.71,8585.42
S02007,sumare,SP,1,1,0,0,233.38,233.38
S02014,joinville,SC,1,1,0,0,106.73,106.73
S02015,itajai,SC,3,3,0,0,616.77,616.77
S02021,jarinu,SP,1,1,0,0,38.37,38.37
S02032,marilia,SP,1,1,0,0,108.63,108.63
S02036,mogi das cruzes,SP,5,5,0,1602.42,1602.42,3204.84
S02038,sa~o paulo,SP,2,2,0,0,376,376
S02040,itaquaquecetuba,SP,76,76,14173.83,14173.83,0,28347.66
S02043,São Bernardo do Campo,SP,13,13,0,0,489.12,489.12
S02049,batatais,SP,1,1,0,1025.24,0,1025.24
S02051,rio de janeiro,RJ,4,4,0,191.06,0,191.06
S02057,uberlandia,MG,98,98,0,7953.62,7953.62,15907.24
S02062,São José dos Pinhais,PR,5,5,0,0,490.29,490.29
S02066,colorado,PR,7,7,0,740.91,740.91,1481.82
S02068,sa~o paulo,SP,3,3,0,0,115.14,115.14
S02072,ribeirao preto,SP,12,12,0,1222.6,0,1222.6
S02074,curitiba,PR,2,2,0,6837.24,0,6837.24
S02075,rio de janeiro,RJ,50,50,0,18158.23,18158.23,36316.46
S02076,sa~o paulo,SP,1,1,0,58.94,0,58.94
S02082,santa rosa de viterbo,SP,12,12,0,2646.94,2646.94,5293.88
S02086,sa~o paulo,SP,65,65,0,7981.68,7981.68,15963.36
S02088,tubarao,SC,1,1,0,19.21,0,19.21
S02090,fronteira,MG,46,46,0,5618.4,5618.4,11236.8
S02093,sao jose do rio preto,SP,44,44,0,9279.26,9279.26,18558.52
S02097,brusque,SC,17,17,0,13280.24,13280.24,26560.48
S02099,maua,SP,5,5,0,354.65,0,354.65
S02106,toledo,PR,8,8,0,486.14,0,486.14
S02110,araraquara,SP,21,21,0,0,1873.13,1873.13
S02112,laranjal paulista,SP,6,6,0,0,694.01,694.01
S02113,descalvado,SP,16,16,3496.05,3496.05,3496.05,10488.15
S02115,lagoa da prata,MG,46,46,0,6255.85,6255.85,12511.7
S02119,colatina,ES,4,4,0,0,770.12,770.12
S02123,curitiba,PR,7,7,0,0,1758.28,1758.28
S02131,diadema,SP,44,44,0,7925.33,7925.33,15850.66
S02146,curitiba,PR,30,30,0,10356.89,10356.89,20713.78
S02147,sa~o paulo,SP,338,338,56155.58,56155.58,56155.58,168466.74
S02148,vargem grande do sul,SP,1,1,0,312.49,0,312.49
S02156,curitiba,PR,21,21,0,8051.34,8051.34,16102.68
S02161,londrina,PR,7,7,0,0,4198.4,4198.4
S02170,sa~o paulo,SP,22,22,0,0,3270.82,3270.82
S02171,limeira,SP,158,158,11233.9,11233.9,11233.9,33701.7
S02172,itapevi,SP,33,33,0,6602.49,6602.49,13204.98
S02174,caxias do sul,RS,19,19,0,0,12760.58,12760.58
S02175,sa~o paulo,SP,155,155,0,8658.43,8658.43,17316.86
S02179,praia grande,SP,3,3,0,471.61,471.61,943.22
S02181,porto alegre,RS,2,2,0,282.14,0,282.14
S02196,piracicaba,SP,14,14,0,1710.37,1710.37,3420.74
S02197,sa~o paulo,SP,1,1,0,0,143.25,143.25
S02198,rio de janeiro,RJ,31,31,0,0,2601.87,2601.87
S02200,sa~o paulo,SP,160,160,0,4642.66,4642.66,9285.32000000001
S02201,hortolandia,SP,1,1,0,0,318.3,318.3
S02215,passos,MG,1,1,0,0,106.35,106.35
S02219,itajai,SC,45,45,0,14950.2,14950.2,29900.4
S02220,curitiba,PR,2,2,0,84.65,0,84.65
S02221,parana,PR,2,2,0,0,210.75,210.75
S02233,rio de janeiro,RJ,8,8,0,0,913.71,913.71
S02234,Belo Horizonte,MG,5,5,0,832.22,0,832.22
S02237,santa catarina,SC,1,1,0,0,97.66,97.66
S02238,guarulhos,SP,38,38,0,0,45523.5,45523.5
S02242,sa~o paulo,SP,1,1,34.42,0,0,34.42
S02250,sa~o paulo,SP,2,2,0,143.85,0,143.85
S02251,sa~o paulo,SP,17,17,0,2846.64,2846.64,5693.28
S02263,fortaleza,CE,14,14,0,8622.26,8622.26,17244.52
S02264,mogi das cruzes,SP,12,12,0,0,1416.41,1416.41
S02266,campinas,SP,11,11,0,2930.17,2930.17,5860.34
S02267,pedreira,SP,3,3,0,0,482.85,482.85
S02268,cajamar,SP,2,2,0,0,329.11,329.11
S02275,curitiba,PR,1,1,0,39.46,0,39.46
S02279,sa~o paulo,SP,4,4,0,0,205.19,205.19
S02283,sa~o paulo,SP,89,89,0,11895.19,11895.19,23790.38
S02284,sao bento do sul,SC,1,1,0,0,42.19,42.19
S02286,sa~o paulo,SP,36,36,0,6579.96,6579.96,13159.92
S02287,santa maria da serra,SP,4,4,215.1,215.1,0,430.2
S02288,sa~o paulo,SP,2,2,0,38.48,0,38.48
S02292,birigui,SP,5,5,0,0,150,150
S02300,sa~o paulo,SP,2,2,0,0,249.06,249.06
S02301,valinhos,SP,2,2,0,4184.77,0,4184.77
S02302,sa~o paulo,SP,2,2,0,53.48,0,53.48
S02306,São José dos Pinhais,PR,20,20,0,2268.11,2268.11,4536.22
S02321,santo andre,SP,28,28,0,4094.68,4094.68,8189.36
S02326,sa~o paulo,SP,1,1,0,0,95.65,95.65
S02333,sao jose dos campos,SP,2,2,0,0,68.69,68.69
S02334,mairinque,SP,7,7,0,578.38,0,578.38
S02338,sa~o paulo,SP,3,3,0,77.17,0,77.17
S02339,sa~o paulo,SP,1,1,0,0,19.89,19.89
S02342,almirante tamandare,PR,1,1,0,34.1,0,34.1
S02345,nova friburgo,RJ,14,14,0,6447.12,6447.12,12894.24
S02347,sa~o paulo,SP,14,14,0,1443.45,0,1443.45
S02350,sa~o paulo,SP,13,13,0,2578.7,2578.7,5157.4
S02352,porto ferreira,SP,2,2,0,513.08,0,513.08
S02364,auriflama,SP,6,6,0,0,640.36,640.36
S02369,sa~o paulo,SP,2,2,0,995.78,0,995.78
S02373,rio de janeiro,RJ,1,1,45.01,0,0,45.01
S02378,presidente prudente,SP,17,17,0,0,12038.35,12038.35
S02384,santana de parnaiba,SP,7,7,0,0,838.3,838.3
S02389,sa~o paulo,SP,6,6,0,0,175.14,175.14
S02390,lajeado,RS,3,3,0,0,337.17,337.17
S02392,sao caetano do sul,SP,11,11,0,0,2058.46,2058.46
S02395,contagem,MG,8,8,0,868.64,0,868.64
S02397,portao,RS,17,17,0,1528.41,1528.41,3056.82
S02401,jaboticabal,SP,45,45,0,5059.18,5059.18,10118.36
S02404,sa~o paulo,SP,6,6,0,0,336.94,336.94
S02407,rio de janeiro,RJ,1,1,0,0,50.23,50.23
S02413,taboao da serra,SP,2,2,0,369.77,0,369.77
S02415,artur nogueira,SP,16,16,0,1544.59,1544.59,3089.18
S02416,laurentino,SC,8,8,0,488.75,488.75,977.5
S02418,joinville,SC,4,4,0,0,165.16,165.16
S02419,braganca paulista,SP,2,2,0,135.41,0,135.41
S02421,santo andre,SP,11,11,0,0,768.81,768.81
S02423,abadia de goias,GO,1,1,0,185.88,0,185.88
S02424,guarulhos,SP,354,354,0,49397.13,49397.13,98794.26
S02425,curitiba,PR,9,9,0,3428.52,3428.52,6857.04
S02429,uberaba,MG,42,42,0,16324.86,16324.86,32649.72
S02432,sa~o paulo,SP,4,4,0,260.43,0,260.43
S02440,sa~o paulo,SP,30,30,0,3542.42,3542.42,7084.84
S02450,uberlandia,MG,1,1,0,43.31,0,43.31
S02451,porto alegre,RS,4,4,0,319.98,319.98,639.96
S02454,xanxere,SC,1,1,0,97.71,0,97.71
S02457,jacarei,SP,13,13,0,0,940.26,940.26
S02462,cascavel,PR,27,27,0,0,2590.74,2590.74
S02472,maringa,PR,4,4,0,0,139.03,139.03
S02478,sao jose do rio preto,SP,166,166,0,9782.03,9782.03,19564.06
S02482,santo andre,SP,1720,1720,0,126741.97,126741.97,253483.94
S02490,curitiba,PR,187,187,0,77315.47,77315.47,154630.94
S02497,palhoca,SC,3,3,0,230.54,0,230.54
S02503,jaragua do sul,SC,65,65,0,17157.94,17157.94,34315.88
S02510,baependi,MG,78,78,0,13914.59,13914.59,27829.18
S02514,cordilheira alta,SC,1,1,0,0,76.5,76.5
S02517,serra negra,SP,16,16,0,2534.94,2534.94,5069.88
S02519,sa~o paulo,SP,4,4,0,0,789.54,789.54
S02523,votorantim,SP,156,156,0,14530.81,14530.81,29061.62
S02532,santo andre,SP,68,68,0,0,7918.18,7918.18
S02535,caxias do sul,RS,12,12,0,0,3556.55,3556.55
S02538,pato branco,PR,1,1,0,64.22,0,64.22
S02541,mogi guacu,SP,41,41,0,13141.8,13141.8,26283.6
S02546,apucarana,PR,29,29,0,0,1886.94,1886.94
S02562,itapetininga,SP,1,1,0,339.86,0,339.86
S02565,sa~o paulo,SP,9,9,0,0,3067.41,3067.41
S02568,juzeiro do norte,CE,1,1,0,0,62.11,62.11
S02574,sa~o paulo,SP,17,17,0,998.61,998.61,1997.22
S02577,sa~o paulo,SP,70,70,14944.68,14944.68,14944.68,44834.04
S02579,garopaba,SC,3,3,0,0,94.68,94.68
S02582,sa~o paulo,SP,61,61,0,4013.4,4013.4,8026.8
S02585,formosa,GO,1,1,0,0,107.3,107.3
S02588,centro,MG,6,6,0,298.17,0,298.17
S02591,sa~o paulo,SP,1,1,0,0,56.6,56.6
S02596,ibitinga,SP,81,81,0,5366.65,5366.65,10733.3
S02602,guiricema,MG,4,4,0,433.62,0,433.62
S02605,rio de janeiro,RJ,5,5,0,0,802.61,802.61
S02613,floresta,PR,22,22,0,0,1788.34,1788.34
S02616,sao caetano do sul,SP,2,2,0,229.9,0,229.9
S02622,sa~o paulo,SP,1,1,0,34,0,34
S02625,apucarana,PR,9,9,0,699.74,0,699.74
S02630,sa~o paulo,SP,54,54,0,0,7054.45,7054.45
S02631,sa~o paulo,SP,1,1,0,0,205.65,205.65
S02637,sa~o paulo,SP,4,4,0,684.88,684.88,1369.76
S02644,piracicaba,SP,1438,1438,0,170241.78,170241.78,340483.56
S02649,pinhais,PR,3,3,0,123.73,0,123.73
S02652,rio de janeiro,RJ,16,16,0,1149.86,0,1149.86
S02655,sa~o paulo,SP,109,109,0,8152.95,8152.95,16305.9
S02660,fortaleza,CE,16,16,0,0,8174.8,8174.8
S02661,Belo Horizonte,MG,3,3,0,0,1288.59,1288.59
S02664,ibitinga,SP,239,239,0,28012.44,28012.44,56024.88
S02667,itapeva,SP,7,7,0,0,883.87,883.87
S02668,sa~o paulo,SP,46,46,2396.64,2396.64,0,4793.28
S02673,sa~o paulo,SP,2,2,0,164.85,0,164.85
S02676,joinville,SC,1,1,0,0,81.34,81.34
S02677,sa~o paulo,SP,35,35,0,7425.49,7425.49,14850.98
S02680,lajeado,RS,1,1,0,0,487.38,487.38
S02681,sa~o paulo,SP,2,2,0,233.25,0,233.25
S02687,vargem grande paulista,SP,14,14,0,0,2473.89,2473.89
S02699,cascavel,PR,23,23,0,3062.72,3062.72,6125.44
S02700,farroupilha,RS,1,1,0,55.95,0,55.95
S02702,florianopolis,SC,78,78,0,0,6067.38,6067.38
S02706,osasco,SP,1,1,0,157.3,0,157.3
S02708,sa~o paulo,SP,2,2,0,0,64.12,64.12
S02711,curitiba,PR,28,28,0,5538.22,5538.22,11076.44
S02714,Balneário Camboriú,SC,2,2,0,0,254.98,254.98
S02715,pelotas,RS,1,1,0,0,49.69,49.69
S02717,sa~o paulo,SP,1,1,0,0,25.77,25.77
S02719,santo andre,SP,1,1,0,33.9,0,33.9
S02720,cascavel,PR,1,1,0,76.51,0,76.51
S02722,mogi guacu,SP,1,1,0,217,0,217
S02725,jaguaruna,SC,22,22,0,1092.2,1092.2,2184.4
S02726,sa~o paulo,SP,19,19,0,0,1997.19,1997.19
S02727,braganca paulista,SP,55,55,13786.77,13786.77,13786.77,41360.31
S02729,curitiba,PR,12,12,0,0,1563.9,1563.9
S02733,sao jose do rio preto,SP,14,14,0,0,2286.61,2286.61
S02750,presidente epitacio,SP,7,7,0,787.26,787.26,1574.52
S02752,arapongas,PR,3,3,0,662.05,0,662.05
S02756,toledo,PR,4,4,0,0,441.75,441.75
S02758,diadema,SP,19,19,0,2443.22,2443.22,4886.44
S02763,navegantes,SC,1,1,0,0,57.23,57.23
S02771,sa~o paulo,SP,2,2,0,0,937.71,937.71
S02774,bauru,SP,28,28,0,7363.19,7363.19,14726.38
S02783,goiania,GO,1,1,0,0,136.61,136.61
S02798,ibitinga,SP,3,3,0,157.7,157.7,315.4
S02800,barueri,SP,2,2,0,237.29,0,237.29
S02807,indaiatuba,SP,24,24,0,0,3568.86,3568.86
S02808,Brasilia,DF,8,8,0,0,808.4,808.4
S02811,Santa Bárbara d'Oeste,SP,9,9,0,0,1032.39,1032.39
S02813,blumenau,SC,1,1,0,0,158.97,158.97
S02820,rolandia,PR,1,1,0,0,222.1,222.1
S02834,ibitinga,SP,33,33,0,0,6836.99,6836.99
S02835,guarulhos,SP,11,11,2831.32,2831.32,0,5662.64
S02836,aracatuba,SP,2,2,0,0,139.92,139.92
S02842,diadema,SP,1,1,0,0,31.18,31.18
S02847,rio claro,SP,8,8,0,0,1181.63,1181.63
S02848,recife,PE,1,1,0,0,346.27,346.27
S02849,sa~o paulo,SP,2,2,0,0,400.27,400.27
S02850,sa~o paulo,SP,6,6,0,931.57,931.57,1863.14
S02857,porto ferreira,SP,20,20,0,1204.56,1204.56,2409.12
S02858,rio de janeiro,RJ,2,2,0,0,217.6,217.6
S02864,franca,SP,104,104,0,8661.06,8661.06,17322.12
S02865,guarulhos,SP,25,25,0,4266.14,4266.14,8532.28
S02873,piracicaba,SP,1,1,0,0,58.28,58.28
S02874,sa~o paulo,SP,1,1,0,84.24,0,84.24
S02875,guarulhos,SP,6,6,0,0,1773.39,1773.39
S02876,Brasilia,DF,6,6,0,1173.93,1173.93,2347.86
S02884,lages,SC,84,84,0,46795.28,46795.28,93590.56
S02885,sa~o paulo,SP,7,7,0,622.06,0,622.06
S02892,jau,SP,4,4,0,0,186.82,186.82
S02897,vitoria,ES,5,5,0,0,972.65,972.65
S02898,andradas,MG,31,31,0,4471.06,0,4471.06
S02899,sa~o paulo,SP,1,1,0,313.43,0,313.43
S02900,itajai,SC,5,5,0,4533.87,0,4533.87
S02901,sa~o paulo,SP,3,3,0,0,131.51,131.51
S02903,arvorezinha,RS,22,22,0,4024.13,4024.13,8048.26
S02904,porto alegre,RS,11,11,0,8355.11,8355.11,16710.22
S02920,rio de janeiro,RJ,3,3,0,0,1055.3,1055.3
S02921,sao jose dos campos,SP,9,9,0,0,2552.56,2552.56
S02936,sa~o paulo,SP,93,93,0,9964.54,9964.54,19929.08
S02938,salvador,BA,1,1,0,103.29,0,103.29
S02939,araxa,MG,1,1,0,216.6,0,216.6
S02942,curitiba,PR,1,1,0,78.01,0,78.01
S02943,canoas,RS,2,2,0,0,225.65,225.65
S02944,sa~o paulo,SP,9,9,0,0,4214.29,4214.29
S02945,alvares machado,SP,6,6,0,226.81,0,226.81
S02950,sa~o paulo,SP,79,79,0,4608.79,4608.79,9217.58
S02951,caxias do sul,RS,2,2,0,0,327.1,327.1
S02953,guarulhos,SP,28,28,2362.6,2362.6,0,4725.2
S02954,curitiba,PR,10,10,0,788.9,788.9,1577.8
S02965,itaquaquecetuba,SP,21,21,0,3712.62,3712.62,7425.24
S02966,soledade,RS,1,1,0,0,304.75,304.75
S02967,sa~o paulo,SP,12,12,0,0,726.21,726.21
S02968,fernandopolis,SP,2,2,0,223.2,0,223.2
S02969,sao jose do rio preto,SP,2,2,0,0,422.04,422.04
S02979,atibaia,SP,23,23,0,2709.12,0,2709.12
S02986,curitiba,PR,31,31,5921.8,5921.8,5921.8,17765.4
S02987,carapicuiba,SP,45,45,0,5204.8,5204.8,10409.6
S02988,mairipora,SP,2,2,0,304,304,608
S02989,guarulhos,SP,2,2,0,0,430.08,430.08
S02992,curitiba,PR,62,62,0,2631.9,2631.9,5263.8
S02993,sa~o paulo,SP,5,5,0,0,1002.9,1002.9
S02994,juiz de fora,MG,49,49,0,5733.24,5733.24,11466.48
S03002,rio de janeiro,RJ,90,90,0,7740.45,7740.45,15480.9
S03003,indaiatuba,SP,92,92,0,5721.68,5721.68,11443.36
S03006,salto,SP,670,670,0,58986.2199999999,58986.2199999999,117972.44
S03009,londrina,PR,1,1,0,0,89.46,89.46
S03022,sa~o paulo,SP,7,7,0,442.99,442.99,885.98
S03026,São José dos Pinhais,PR,7,7,0,0,1953.41,1953.41
S03028,santo andre,SP,1,1,194.85,0,0,194.85
S03031,tres coroas,RS,1,1,0,174.68,0,174.68
S03034,rio de janeiro,RJ,32,32,0,0,5636.88,5636.88
S03035,sao jose do rio preto,SP,7,7,0,0,570.37,570.37
S03043,londrina,PR,1,1,0,471.05,0,471.05
S03047,Belo Horizonte,MG,115,115,0,6179.58,0,6179.58
S03049,boituva,SP,1,1,0,111.02,0,111.02
S03052,ribeirao preto,SP,17,17,0,0,3381.42,3381.42
S03053,sa~o paulo,SP,4,4,0,896.06,896.06,1792.12
S03056,sa~o paulo,SP,72,72,0,0,3154.55,3154.55
S03059,sa~o paulo,SP,48,48,0,6937.62,6937.62,13875.24
S03061,pocos de caldas,MG,1,1,0,0,44.51,44.51
S03066,sa~o paulo,SP,7,7,0,2971.55,2971.55,5943.1
S03068,caratinga,MG,3,3,0,445.53,0,445.53
S03072,minas gerais,MG,1,1,0,0,93.54,93.54
S03073,sa~o paulo,SP,1,1,0,0,530.17,530.17
S03076,ribeirao preto,SP,1,1,0,0,261.97,261.97
S03079,sa~o paulo,SP,2,2,0,0,79.65,79.65
S03082,mogi das cruzes,SP,46,46,0,0,7464.12,7464.12
S03083,sa~o paulo,SP,2,2,0,570.34,0,570.34
S03086,sa~o paulo,SP,20,20,0,23695.2,23695.2,47390.4
S03089,americana,SP,10,10,0,0,857.83,857.83
